	DAILY VALUES

Stations
Stnr;Name;Operates from;Operates until;Altitude;Latitude;Longitude;Municipality;County;Region
35860;LYNGØR FYR;Jul 1920;;4;58.6361;9.1479;Tvedestrand;Aust-Agder;AGDER
36200;TORUNGEN FYR;Jul 1867;;12;58.3988;8.7893;Arendal;Aust-Agder;AGDER
36560;NELAUG;Jul 1966;;142;58.6582;8.6300;Åmli;Aust-Agder;AGDER
38140;LANDVIK;Jan 1957;;6;58.3400;8.5225;Grimstad;Aust-Agder;AGDER
39690;BYGLANDSFJORD - SOLBAKKEN;Dec 1969;Apr 2012;212;58.6662;7.8085;Bygland;Aust-Agder;AGDER
40250;VALLE;Jan 1872;;308;59.1972;7.5273;Valle;Aust-Agder;AGDER
40480;SANDDOKKRYGGEN;Oct 1975;Apr 1993;1105;59.3500;6.9833;Bykle;Aust-Agder;AGDER
40481;SANDDOKKI;Mar 1977;Apr 1993;1060;59.3437;6.9777;Bykle;Aust-Agder;AGDER
40880;HOVDEN - LUNDANE;Nov 1994;;841;59.5766;7.3897;Bykle;Aust-Agder;AGDER

Elements
Code;Name;Unit
TAM;Mean temperature;degC
TAN;Minimum temperature;degC
TAND;Air temperatur;degC
TAX;Maximum temperature;degC
TAXD;Air temperature;degC


****************** NOTE *****************
36560 No data for TAND, TAXD
********************************************
****************** NOTE *****************
39690 No data for TAND, TAXD
********************************************
****************** NOTE *****************
40480 No data for TAN, TAND, TAX, TAXD
********************************************
****************** NOTE *****************
40481 No data for TAN, TAND, TAX, TAXD
********************************************
****************** NOTE *****************
No data for: 39690, 39690, 39690, 39690, 39690, 39690, 39690, 39690, 40880, 40880, 40880, 40880, 40880, 40880, 40880, 40880, 40880, 40880, 40880, 40880
********************************************

Quality information for calculated values
Explanation;Code
OK;OK
Slightly uncertain;LU
Very uncertain;SU
Very uncertain, modeldata;SU-M
Erroneous;FE

****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain, modeldata' (Level 6 or more).
********************************************

St.no;Date;TAM;fTAM;TAN;fTAN;TAND;fTAND;TAX;fTAX;TAXD;fTAXD
36560;06.03.2005;-3.6;LU;-13.2;LU;-9999;-9999;5.0;LU;-9999;-9999
36560;07.03.2005;-1.0;LU;-8.6;LU;-9999;-9999;8.0;LU;-9999;-9999
36560;08.03.2005;0.1;LU;-7.9;LU;-9999;-9999;7.5;LU;-9999;-9999
36560;09.03.2005;1.2;LU;-1.5;LU;-9999;-9999;5.1;LU;-9999;-9999
36560;10.03.2005;0.5;LU;-7.0;LU;-9999;-9999;7.0;LU;-9999;-9999
36560;11.03.2005;3.8;LU;1.8;LU;-9999;-9999;6.6;LU;-9999;-9999
36560;12.03.2005;-3.6;LU;-4.7;LU;-9999;-9999;3.3;LU;-9999;-9999
36560;13.03.2005;-5.4;LU;-9.5;LU;-9999;-9999;-3.5;LU;-9999;-9999
36560;14.03.2005;-6.7;LU;-11.5;LU;-9999;-9999;-3.5;LU;-9999;-9999
36560;15.03.2005;-6.4;LU;-16.4;LU;-9999;-9999;0.4;LU;-9999;-9999
36560;16.03.2005;-1.8;LU;-3.4;LU;-9999;-9999;0.3;LU;-9999;-9999
36560;17.03.2005;3.9;LU;-2.8;LU;-9999;-9999;11.0;LU;-9999;-9999
36560;18.03.2005;0.8;LU;-2.0;LU;-9999;-9999;4.9;LU;-9999;-9999
36560;19.03.2005;-1.8;LU;-3.2;LU;-9999;-9999;1.4;LU;-9999;-9999
36560;20.03.2005;-1.0;LU;-6.8;LU;-9999;-9999;3.1;LU;-9999;-9999
36560;21.03.2005;-1.5;LU;-7.0;LU;-9999;-9999;5.0;LU;-9999;-9999
36560;22.03.2005;-0.2;LU;-6.5;LU;-9999;-9999;4.7;LU;-9999;-9999
36560;23.03.2005;-2.0;LU;-5.8;LU;-9999;-9999;2.6;LU;-9999;-9999
36560;24.03.2005;4.7;LU;-5.0;LU;-9999;-9999;13.0;LU;-9999;-9999
36560;25.03.2005;2.8;LU;-3.0;LU;-9999;-9999;8.5;LU;-9999;-9999
36560;26.03.2005;6.0;LU;-1.0;LU;-9999;-9999;13.0;LU;-9999;-9999
36560;27.03.2005;5.3;LU;0.1;LU;-9999;-9999;10.4;LU;-9999;-9999
36560;28.03.2005;6.2;LU;2.0;LU;-9999;-9999;10.6;LU;-9999;-9999
36560;29.03.2005;2.8;LU;-1.2;LU;-9999;-9999;6.3;LU;-9999;-9999
36560;30.03.2005;2.5;LU;-3.0;LU;-9999;-9999;8.0;LU;-9999;-9999
36560;31.03.2005;3.5;LU;-4.3;LU;-9999;-9999;11.3;LU;-9999;-9999
36560;01.04.2005;3.6;LU;-4.4;LU;-9999;-9999;11.4;LU;-9999;-9999
36560;02.04.2005;3.6;LU;-3.9;LU;-9999;-9999;12.1;LU;-9999;-9999
36560;03.04.2005;5.7;LU;-1.6;LU;-9999;-9999;11.9;LU;-9999;-9999
36560;04.04.2005;7.1;LU;-0.1;LU;-9999;-9999;15.2;LU;-9999;-9999
36560;05.04.2005;5.0;LU;2.7;LU;-9999;-9999;10.6;LU;-9999;-9999
36560;06.04.2005;1.5;LU;-2.0;LU;-9999;-9999;5.5;LU;-9999;-9999
36560;07.04.2005;4.3;LU;2.8;LU;-9999;-9999;6.6;LU;-9999;-9999
36560;08.04.2005;2.8;LU;-1.6;LU;-9999;-9999;7.4;LU;-9999;-9999
36560;09.04.2005;3.9;LU;-1.5;LU;-9999;-9999;7.9;LU;-9999;-9999
36560;10.04.2005;5.3;LU;0.8;LU;-9999;-9999;11.0;LU;-9999;-9999
36560;11.04.2005;10.7;LU;5.5;LU;-9999;-9999;14.7;LU;-9999;-9999
36560;12.04.2005;8.6;LU;6.1;LU;-9999;-9999;11.6;LU;-9999;-9999
36560;13.04.2005;5.3;LU;0.3;LU;-9999;-9999;10.5;LU;-9999;-9999
36560;14.04.2005;3.7;LU;-1.2;LU;-9999;-9999;9.5;LU;-9999;-9999
36560;15.04.2005;4.4;LU;-1.6;LU;-9999;-9999;11.9;LU;-9999;-9999
36560;16.04.2005;7.7;LU;1.2;LU;-9999;-9999;15.7;LU;-9999;-9999
36560;17.04.2005;9.9;LU;4.6;LU;-9999;-9999;13.0;LU;-9999;-9999
36560;18.04.2005;7.3;LU;3.3;LU;-9999;-9999;12.1;LU;-9999;-9999
36560;19.04.2005;5.0;LU;0.2;LU;-9999;-9999;10.6;LU;-9999;-9999
36560;20.04.2005;4.7;LU;-1.2;LU;-9999;-9999;10.3;LU;-9999;-9999
36560;21.04.2005;8.2;LU;1.2;LU;-9999;-9999;13.6;LU;-9999;-9999
36560;22.04.2005;5.8;LU;0.7;LU;-9999;-9999;10.0;LU;-9999;-9999
36560;23.04.2005;5.2;LU;-0.7;LU;-9999;-9999;10.7;LU;-9999;-9999
36560;24.04.2005;4.6;LU;-2.2;LU;-9999;-9999;12.0;LU;-9999;-9999
36560;25.04.2005;6.1;LU;-2.5;LU;-9999;-9999;13.7;LU;-9999;-9999
36560;26.04.2005;6.7;LU;0.7;LU;-9999;-9999;12.2;LU;-9999;-9999
36560;27.04.2005;5.5;LU;-1.5;LU;-9999;-9999;11.0;LU;-9999;-9999
36560;28.04.2005;8.9;LU;2.4;LU;-9999;-9999;12.7;LU;-9999;-9999
36560;29.04.2005;6.8;LU;3.5;LU;-9999;-9999;11.7;LU;-9999;-9999
36560;30.04.2005;8.2;LU;4.1;LU;-9999;-9999;13.2;LU;-9999;-9999
36560;01.05.2005;9.9;LU;4.4;LU;-9999;-9999;16.5;LU;-9999;-9999
36560;02.05.2005;9.8;LU;6.0;LU;-9999;-9999;13.4;LU;-9999;-9999
36560;03.05.2005;12.0;LU;6.3;LU;-9999;-9999;18.4;LU;-9999;-9999
36560;04.05.2005;11.6;LU;7.0;LU;-9999;-9999;16.2;LU;-9999;-9999
36560;05.05.2005;8.2;LU;1.7;LU;-9999;-9999;14.0;LU;-9999;-9999
36560;06.05.2005;7.5;LU;0.7;LU;-9999;-9999;13.3;LU;-9999;-9999
36560;07.05.2005;5.4;LU;1.6;LU;-9999;-9999;11.2;LU;-9999;-9999
36560;08.05.2005;5.9;LU;0.8;LU;-9999;-9999;11.1;LU;-9999;-9999
36560;09.05.2005;4.5;LU;1.2;LU;-9999;-9999;8.6;LU;-9999;-9999
36560;10.05.2005;5.1;LU;1.4;LU;-9999;-9999;12.0;LU;-9999;-9999
36560;11.05.2005;6.7;LU;1.1;LU;-9999;-9999;13.8;LU;-9999;-9999
36560;12.05.2005;9.2;LU;1.9;LU;-9999;-9999;14.8;LU;-9999;-9999
36560;13.05.2005;9.9;LU;2.6;LU;-9999;-9999;16.1;LU;-9999;-9999
36560;14.05.2005;11.4;LU;3.6;LU;-9999;-9999;16.4;LU;-9999;-9999
36560;15.05.2005;10.5;LU;3.0;LU;-9999;-9999;18.0;LU;-9999;-9999
36560;16.05.2005;6.8;LU;5.3;LU;-9999;-9999;14.3;LU;-9999;-9999
36560;17.05.2005;5.0;LU;-0.5;LU;-9999;-9999;12.0;LU;-9999;-9999
36560;18.05.2005;6.4;LU;0.2;LU;-9999;-9999;12.4;LU;-9999;-9999
36560;19.05.2005;6.9;LU;-2.3;LU;-9999;-9999;13.0;LU;-9999;-9999
36560;20.05.2005;8.3;LU;6.0;LU;-9999;-9999;9.9;LU;-9999;-9999
36560;21.05.2005;12.3;LU;8.2;LU;-9999;-9999;16.5;LU;-9999;-9999
36560;22.05.2005;9.5;LU;4.0;LU;-9999;-9999;15.7;LU;-9999;-9999
36560;23.05.2005;9.3;LU;5.2;LU;-9999;-9999;14.0;LU;-9999;-9999
36560;24.05.2005;9.4;LU;3.7;LU;-9999;-9999;13.7;LU;-9999;-9999
36560;25.05.2005;11.0;LU;8.0;LU;-9999;-9999;15.3;LU;-9999;-9999
36560;26.05.2005;13.0;LU;9.8;LU;-9999;-9999;17.0;LU;-9999;-9999
36560;27.05.2005;12.6;LU;5.1;LU;-9999;-9999;18.2;LU;-9999;-9999
36560;28.05.2005;8.3;LU;6.8;LU;-9999;-9999;16.2;LU;-9999;-9999
36560;29.05.2005;10.7;LU;7.8;LU;-9999;-9999;13.6;LU;-9999;-9999
36560;30.05.2005;11.3;LU;6.2;LU;-9999;-9999;16.0;LU;-9999;-9999
36560;31.05.2005;10.4;LU;8.0;LU;-9999;-9999;13.2;LU;-9999;-9999
36560;01.06.2005;10.6;LU;7.4;LU;-9999;-9999;16.1;LU;-9999;-9999
36560;02.06.2005;7.4;LU;5.1;LU;-9999;-9999;12.0;LU;-9999;-9999
36560;03.06.2005;9.5;LU;8.0;LU;-9999;-9999;11.0;LU;-9999;-9999
36560;04.06.2005;11.3;LU;9.5;LU;-9999;-9999;15.1;LU;-9999;-9999
36560;05.06.2005;12.9;LU;7.5;LU;-9999;-9999;19.1;LU;-9999;-9999
36560;06.06.2005;10.5;LU;6.7;LU;-9999;-9999;15.0;LU;-9999;-9999
36560;07.06.2005;10.6;LU;3.0;LU;-9999;-9999;16.5;LU;-9999;-9999
36560;08.06.2005;12.9;LU;5.1;LU;-9999;-9999;20.1;LU;-9999;-9999
36560;09.06.2005;15.8;LU;8.5;LU;-9999;-9999;21.7;LU;-9999;-9999
36560;10.06.2005;13.5;LU;7.2;LU;-9999;-9999;19.6;LU;-9999;-9999
36560;11.06.2005;11.0;LU;8.3;LU;-9999;-9999;17.5;LU;-9999;-9999
36560;12.06.2005;10.4;LU;7.9;LU;-9999;-9999;13.4;LU;-9999;-9999
36560;13.06.2005;10.1;LU;8.4;LU;-9999;-9999;14.2;LU;-9999;-9999
36560;14.06.2005;10.0;LU;8.0;LU;-9999;-9999;11.2;LU;-9999;-9999
36560;15.06.2005;14.3;LU;10.1;LU;-9999;-9999;18.5;LU;-9999;-9999
36560;16.06.2005;13.5;LU;10.5;LU;-9999;-9999;18.0;LU;-9999;-9999
36560;17.06.2005;15.5;LU;12.4;LU;-9999;-9999;20.0;LU;-9999;-9999
36560;18.06.2005;14.6;LU;7.5;LU;-9999;-9999;22.6;LU;-9999;-9999
36560;19.06.2005;16.3;LU;10.2;LU;-9999;-9999;22.8;LU;-9999;-9999
36560;20.06.2005;17.0;LU;10.8;LU;-9999;-9999;23.2;LU;-9999;-9999
36560;21.06.2005;17.5;LU;14.2;LU;-9999;-9999;25.4;LU;-9999;-9999
36560;22.06.2005;17.3;LU;12.0;LU;-9999;-9999;22.0;LU;-9999;-9999
36560;23.06.2005;19.5;LU;13.5;LU;-9999;-9999;25.8;LU;-9999;-9999
36560;24.06.2005;17.0;LU;9.0;LU;-9999;-9999;24.2;LU;-9999;-9999
36560;25.06.2005;16.2;LU;10.8;LU;-9999;-9999;21.5;LU;-9999;-9999
36560;26.06.2005;16.8;LU;8.8;LU;-9999;-9999;22.4;LU;-9999;-9999
36560;27.06.2005;16.2;LU;12.6;LU;-9999;-9999;21.7;LU;-9999;-9999
36560;28.06.2005;16.0;LU;12.9;LU;-9999;-9999;22.7;LU;-9999;-9999
36560;29.06.2005;16.8;LU;8.8;LU;-9999;-9999;22.4;LU;-9999;-9999
36560;30.06.2005;16.0;LU;7.4;LU;-9999;-9999;22.6;LU;-9999;-9999
36560;01.07.2005;16.6;LU;9.3;LU;-9999;-9999;21.5;LU;-9999;-9999
36560;02.07.2005;16.5;LU;11.4;LU;-9999;-9999;21.0;LU;-9999;-9999
36560;03.07.2005;15.3;LU;11.8;LU;-9999;-9999;20.1;LU;-9999;-9999
36560;04.07.2005;14.2;LU;11.0;LU;-9999;-9999;16.8;LU;-9999;-9999
36560;05.07.2005;14.7;LU;11.2;LU;-9999;-9999;19.1;LU;-9999;-9999
36560;06.07.2005;14.1;LU;11.2;LU;-9999;-9999;19.7;LU;-9999;-9999
36560;07.07.2005;20.1;LU;11.9;LU;-9999;-9999;26.1;LU;-9999;-9999
36560;08.07.2005;20.9;LU;12.6;LU;-9999;-9999;28.3;LU;-9999;-9999
36560;09.07.2005;22.5;LU;13.8;LU;-9999;-9999;30.5;LU;-9999;-9999
36560;10.07.2005;21.3;LU;14.0;LU;-9999;-9999;29.8;LU;-9999;-9999
36560;11.07.2005;22.3;LU;15.2;LU;-9999;-9999;27.4;LU;-9999;-9999
36560;12.07.2005;22.9;LU;14.6;LU;-9999;-9999;29.0;LU;-9999;-9999
36560;13.07.2005;19.6;LU;17.8;LU;-9999;-9999;28.0;LU;-9999;-9999
36560;14.07.2005;16.2;LU;11.0;LU;-9999;-9999;21.2;LU;-9999;-9999
36560;15.07.2005;16.4;LU;13.5;LU;-9999;-9999;20.0;LU;-9999;-9999
36560;16.07.2005;17.5;LU;11.4;LU;-9999;-9999;22.7;LU;-9999;-9999
36560;17.07.2005;18.6;LU;12.0;LU;-9999;-9999;24.5;LU;-9999;-9999
36560;18.07.2005;18.3;LU;12.4;LU;-9999;-9999;24.0;LU;-9999;-9999
36560;19.07.2005;16.1;LU;13.2;LU;-9999;-9999;21.7;LU;-9999;-9999
36560;20.07.2005;16.5;LU;11.6;LU;-9999;-9999;21.4;LU;-9999;-9999
36560;21.07.2005;18.8;LU;14.9;LU;-9999;-9999;23.2;LU;-9999;-9999
36560;22.07.2005;17.6;LU;12.9;LU;-9999;-9999;23.1;LU;-9999;-9999
36560;23.07.2005;16.9;LU;12.7;LU;-9999;-9999;25.2;LU;-9999;-9999
36560;24.07.2005;15.9;LU;9.2;LU;-9999;-9999;20.4;LU;-9999;-9999
36560;25.07.2005;14.6;LU;7.5;LU;-9999;-9999;20.5;LU;-9999;-9999
36560;26.07.2005;13.8;LU;9.8;LU;-9999;-9999;19.0;LU;-9999;-9999
36560;27.07.2005;16.5;LU;10.7;LU;-9999;-9999;23.3;LU;-9999;-9999
36560;28.07.2005;16.8;LU;11.1;LU;-9999;-9999;23.5;LU;-9999;-9999
36560;29.07.2005;15.9;LU;9.4;LU;-9999;-9999;21.6;LU;-9999;-9999
36560;30.07.2005;17.0;LU;11.5;LU;-9999;-9999;22.1;LU;-9999;-9999
36560;31.07.2005;14.8;LU;13.4;LU;-9999;-9999;17.7;LU;-9999;-9999
36560;01.08.2005;16.5;LU;11.0;LU;-9999;-9999;21.2;LU;-9999;-9999
36560;02.08.2005;16.6;LU;12.4;LU;-9999;-9999;22.7;LU;-9999;-9999
36560;03.08.2005;14.1;LU;11.4;LU;-9999;-9999;18.0;LU;-9999;-9999
36560;04.08.2005;14.7;LU;8.3;LU;-9999;-9999;18.6;LU;-9999;-9999
36560;05.08.2005;14.7;LU;11.0;LU;-9999;-9999;18.1;LU;-9999;-9999
36560;06.08.2005;13.4;LU;8.8;LU;-9999;-9999;19.6;LU;-9999;-9999
36560;07.08.2005;12.3;LU;8.6;LU;-9999;-9999;17.7;LU;-9999;-9999
36560;08.08.2005;13.7;LU;11.7;LU;-9999;-9999;17.2;LU;-9999;-9999
36560;09.08.2005;15.3;LU;8.7;LU;-9999;-9999;22.2;LU;-9999;-9999
36560;10.08.2005;20.4;LU;13.7;LU;-9999;-9999;27.0;LU;-9999;-9999
36560;11.08.2005;18.2;LU;15.5;LU;-9999;-9999;25.9;LU;-9999;-9999
36560;12.08.2005;17.3;LU;14.2;LU;-9999;-9999;21.6;LU;-9999;-9999
36560;13.08.2005;15.9;LU;12.4;LU;-9999;-9999;22.1;LU;-9999;-9999
36560;14.08.2005;15.1;LU;10.6;LU;-9999;-9999;19.1;LU;-9999;-9999
36560;15.08.2005;16.9;LU;9.5;LU;-9999;-9999;24.5;LU;-9999;-9999
36560;16.08.2005;17.0;LU;13.0;LU;-9999;-9999;20.5;LU;-9999;-9999
36560;17.08.2005;15.5;LU;9.0;LU;-9999;-9999;22.2;LU;-9999;-9999
36560;18.08.2005;15.9;LU;12.2;LU;-9999;-9999;21.2;LU;-9999;-9999
36560;19.08.2005;16.7;LU;13.0;LU;-9999;-9999;20.5;LU;-9999;-9999
36560;20.08.2005;16.9;LU;10.2;LU;-9999;-9999;23.5;LU;-9999;-9999
36560;21.08.2005;19.9;LU;16.0;LU;-9999;-9999;23.9;LU;-9999;-9999
36560;22.08.2005;15.4;LU;12.8;LU;-9999;-9999;22.2;LU;-9999;-9999
36560;23.08.2005;15.7;LU;14.0;LU;-9999;-9999;18.0;LU;-9999;-9999
36560;24.08.2005;12.3;LU;7.1;LU;-9999;-9999;17.4;LU;-9999;-9999
36560;25.08.2005;14.9;LU;12.4;LU;-9999;-9999;17.5;LU;-9999;-9999
36560;26.08.2005;12.3;LU;7.0;LU;-9999;-9999;17.0;LU;-9999;-9999
36560;27.08.2005;10.5;LU;4.5;LU;-9999;-9999;17.3;LU;-9999;-9999
36560;28.08.2005;12.3;LU;9.0;LU;-9999;-9999;16.2;LU;-9999;-9999
36560;29.08.2005;15.9;LU;12.4;LU;-9999;-9999;19.6;LU;-9999;-9999
36560;30.08.2005;13.1;LU;8.5;LU;-9999;-9999;19.0;LU;-9999;-9999
36560;31.08.2005;11.8;LU;5.6;LU;-9999;-9999;18.3;LU;-9999;-9999
36560;01.09.2005;13.8;LU;9.9;LU;-9999;-9999;18.0;LU;-9999;-9999
36560;02.09.2005;17.0;LU;14.6;LU;-9999;-9999;21.0;LU;-9999;-9999
36560;03.09.2005;13.1;LU;7.0;LU;-9999;-9999;20.2;LU;-9999;-9999
36560;04.09.2005;14.1;LU;7.0;LU;-9999;-9999;21.0;LU;-9999;-9999
36560;05.09.2005;14.7;LU;8.2;LU;-9999;-9999;22.2;LU;-9999;-9999
36560;06.09.2005;15.5;LU;8.9;LU;-9999;-9999;23.0;LU;-9999;-9999
36560;07.09.2005;15.6;LU;10.2;LU;-9999;-9999;19.2;LU;-9999;-9999
36560;08.09.2005;14.7;LU;6.5;LU;-9999;-9999;19.6;LU;-9999;-9999
36560;09.09.2005;10.7;LU;6.1;LU;-9999;-9999;17.6;LU;-9999;-9999
36560;10.09.2005;11.5;LU;6.9;LU;-9999;-9999;16.8;LU;-9999;-9999
36560;11.09.2005;11.4;LU;5.2;LU;-9999;-9999;15.7;LU;-9999;-9999
36560;12.09.2005;12.0;LU;8.1;LU;-9999;-9999;18.5;LU;-9999;-9999
36560;13.09.2005;11.8;LU;6.6;LU;-9999;-9999;15.7;LU;-9999;-9999
36560;14.09.2005;15.4;LU;14.7;LU;-9999;-9999;17.9;LU;-9999;-9999
36560;15.09.2005;9.7;LU;8.2;LU;-9999;-9999;15.0;LU;-9999;-9999
36560;16.09.2005;6.6;LU;1.5;LU;-9999;-9999;14.1;LU;-9999;-9999
36560;17.09.2005;7.4;LU;1.1;LU;-9999;-9999;14.6;LU;-9999;-9999
36560;18.09.2005;13.0;LU;8.0;LU;-9999;-9999;18.0;LU;-9999;-9999
36560;19.09.2005;13.1;LU;8.6;LU;-9999;-9999;14.9;LU;-9999;-9999
36560;20.09.2005;12.0;LU;11.1;LU;-9999;-9999;17.3;LU;-9999;-9999
36560;21.09.2005;10.8;LU;7.8;LU;-9999;-9999;15.9;LU;-9999;-9999
36560;22.09.2005;11.5;LU;6.3;LU;-9999;-9999;18.1;LU;-9999;-9999
36560;23.09.2005;13.1;LU;10.5;LU;-9999;-9999;16.9;LU;-9999;-9999
36560;24.09.2005;10.8;LU;8.1;LU;-9999;-9999;17.1;LU;-9999;-9999
36560;25.09.2005;7.3;LU;5.5;LU;-9999;-9999;10.0;LU;-9999;-9999
36560;26.09.2005;12.5;LU;10.0;LU;-9999;-9999;16.6;LU;-9999;-9999
36560;27.09.2005;12.7;LU;10.0;LU;-9999;-9999;15.1;LU;-9999;-9999
36560;28.09.2005;9.2;LU;5.5;LU;-9999;-9999;12.9;LU;-9999;-9999
36560;29.09.2005;9.8;LU;9.0;LU;-9999;-9999;12.6;LU;-9999;-9999
36560;30.09.2005;8.3;LU;3.8;LU;-9999;-9999;12.3;LU;-9999;-9999
36560;01.10.2005;11.6;LU;9.1;LU;-9999;-9999;15.2;LU;-9999;-9999
36560;02.10.2005;8.5;LU;4.3;LU;-9999;-9999;15.1;LU;-9999;-9999
36560;03.10.2005;11.2;LU;1.0;LU;-9999;-9999;16.5;LU;-9999;-9999
36560;04.10.2005;9.7;LU;4.6;LU;-9999;-9999;17.0;LU;-9999;-9999
36560;05.10.2005;8.9;LU;3.6;LU;-9999;-9999;15.0;LU;-9999;-9999
36560;06.10.2005;9.8;LU;5.8;LU;-9999;-9999;15.5;LU;-9999;-9999
36560;07.10.2005;9.7;LU;7.0;LU;-9999;-9999;12.7;LU;-9999;-9999
36560;08.10.2005;12.3;LU;10.7;LU;-9999;-9999;14.5;LU;-9999;-9999
36560;09.10.2005;10.9;LU;9.4;LU;-9999;-9999;13.9;LU;-9999;-9999
36560;10.10.2005;11.2;LU;7.1;LU;-9999;-9999;13.8;LU;-9999;-9999
36560;11.10.2005;11.9;LU;9.8;LU;-9999;-9999;14.4;LU;-9999;-9999
36560;12.10.2005;11.7;LU;7.0;LU;-9999;-9999;14.1;LU;-9999;-9999
36560;13.10.2005;11.4;LU;7.5;LU;-9999;-9999;13.6;LU;-9999;-9999
36560;14.10.2005;7.7;LU;2.8;LU;-9999;-9999;12.8;LU;-9999;-9999
36560;15.10.2005;4.9;LU;0.5;LU;-9999;-9999;11.9;LU;-9999;-9999
36560;16.10.2005;3.6;LU;-0.6;LU;-9999;-9999;10.7;LU;-9999;-9999
36560;17.10.2005;1.4;LU;-3.2;LU;-9999;-9999;12.4;LU;-9999;-9999
36560;18.10.2005;2.4;LU;-1.1;LU;-9999;-9999;9.4;LU;-9999;-9999
36560;19.10.2005;3.2;LU;-2.7;LU;-9999;-9999;10.5;LU;-9999;-9999
36560;20.10.2005;6.0;LU;5.0;LU;-9999;-9999;7.3;LU;-9999;-9999
36560;21.10.2005;8.8;LU;5.5;LU;-9999;-9999;10.5;LU;-9999;-9999
36560;22.10.2005;5.7;LU;4.5;LU;-9999;-9999;8.9;LU;-9999;-9999
36560;23.10.2005;2.7;LU;1.5;LU;-9999;-9999;4.8;LU;-9999;-9999
36560;24.10.2005;-0.3;LU;-2.0;LU;-9999;-9999;3.2;LU;-9999;-9999
36560;25.10.2005;1.3;LU;-1.5;LU;-9999;-9999;3.4;LU;-9999;-9999
36560;26.10.2005;5.7;LU;0.4;LU;-9999;-9999;9.9;LU;-9999;-9999
36560;27.10.2005;4.2;LU;1.6;LU;-9999;-9999;5.7;LU;-9999;-9999
36560;28.10.2005;9.4;LU;5.0;LU;-9999;-9999;11.6;LU;-9999;-9999
36560;29.10.2005;11.5;LU;9.8;LU;-9999;-9999;12.9;LU;-9999;-9999
36560;30.10.2005;10.6;LU;9.8;LU;-9999;-9999;11.2;LU;-9999;-9999
36560;31.10.2005;11.1;LU;10.0;LU;-9999;-9999;12.0;LU;-9999;-9999
36560;01.11.2005;9.9;LU;-1.0;LU;-9999;-9999;12.0;LU;-9999;-9999
36560;02.11.2005;6.8;LU;3.6;LU;-9999;-9999;12.0;LU;-9999;-9999
36560;03.11.2005;11.8;LU;4.4;LU;-9999;-9999;14.5;LU;-9999;-9999
36560;04.11.2005;11.3;LU;10.1;LU;-9999;-9999;13.4;LU;-9999;-9999
36560;05.11.2005;6.2;LU;-1.0;LU;-9999;-9999;12.5;LU;-9999;-9999
36560;06.11.2005;7.4;LU;5.5;LU;-9999;-9999;10.0;LU;-9999;-9999
36560;07.11.2005;8.2;LU;6.8;LU;-9999;-9999;10.6;LU;-9999;-9999
36560;08.11.2005;9.3;LU;7.0;LU;-9999;-9999;11.9;LU;-9999;-9999
36560;09.11.2005;9.1;LU;8.1;LU;-9999;-9999;11.9;LU;-9999;-9999
36560;10.11.2005;7.7;LU;2.5;LU;-9999;-9999;11.9;LU;-9999;-9999
36560;11.11.2005;4.6;LU;1.8;LU;-9999;-9999;8.2;LU;-9999;-9999
36560;12.11.2005;8.0;LU;6.0;LU;-9999;-9999;11.0;LU;-9999;-9999
36560;13.11.2005;7.1;LU;5.4;LU;-9999;-9999;9.5;LU;-9999;-9999
36560;14.11.2005;9.3;LU;3.2;LU;-9999;-9999;11.5;LU;-9999;-9999
36560;15.11.2005;4.9;LU;2.0;LU;-9999;-9999;12.2;LU;-9999;-9999
36560;16.11.2005;-0.3;LU;-2.9;LU;-9999;-9999;4.5;LU;-9999;-9999
36560;17.11.2005;-1.9;LU;-4.4;LU;-9999;-9999;2.0;LU;-9999;-9999
36560;18.11.2005;-2.8;LU;-5.6;LU;-9999;-9999;1.0;LU;-9999;-9999
36560;19.11.2005;-3.3;LU;-5.8;LU;-9999;-9999;1.0;LU;-9999;-9999
36560;20.11.2005;0.2;LU;-4.1;LU;-9999;-9999;2.0;LU;-9999;-9999
36560;21.11.2005;3.1;LU;1.3;LU;-9999;-9999;4.6;LU;-9999;-9999
36560;22.11.2005;1.2;LU;0.0;LU;-9999;-9999;3.5;LU;-9999;-9999
36560;23.11.2005;0.0;LU;-1.2;LU;-9999;-9999;1.7;LU;-9999;-9999
36560;24.11.2005;4.4;LU;-0.4;LU;-9999;-9999;6.4;LU;-9999;-9999
36560;25.11.2005;1.7;LU;0.6;LU;-9999;-9999;3.6;LU;-9999;-9999
36560;26.11.2005;0.9;LU;0.5;LU;-9999;-9999;2.0;LU;-9999;-9999
36560;27.11.2005;-0.6;LU;-1.5;LU;-9999;-9999;3.2;LU;-9999;-9999
36560;28.11.2005;-2.8;LU;-4.5;LU;-9999;-9999;-0.7;LU;-9999;-9999
36560;29.11.2005;-2.6;LU;-8.0;LU;-9999;-9999;4.9;LU;-9999;-9999
36560;30.11.2005;-3.2;LU;-7.5;LU;-9999;-9999;1.9;LU;-9999;-9999
36560;01.12.2005;-0.4;LU;-5.0;LU;-9999;-9999;0.7;LU;-9999;-9999
36560;02.12.2005;1.3;LU;0.4;LU;-9999;-9999;3.2;LU;-9999;-9999
36560;03.12.2005;0.4;LU;0.2;LU;-9999;-9999;2.7;LU;-9999;-9999
